LAMMPS data file via write_data, version 29 Aug 2024, timestep = 3021590, units = metal

3003 atoms
4 atom types

-0.5135310844896424 33.724731590643145 xlo xhi
-0.5135310844896424 33.724731590643145 ylo yhi
-0.5135310844896424 33.724731590643145 zlo zhi

Masses

1 55.84499998563419
2 22.98976927408601
3 15.99899999588435
4 30.97376199003218

Atoms # atomic/kk

270 2 1.139143003135693 -0.0971554864107132 0.5882367034546788 2 2 3
1629 3 2.9864397427830487 3.551749578080713 1.802003731354668 2 -2 -1
416 2 -0.28118805160417976 2.724040173281283 1.5395881930847273 2 6 -2
707 1 2.6013149714325485 3.3130191520437324 -0.33175688060410224 2 -2 2
2876 3 0.808535194553279 2.149872518948275 33.70012102968523 1 1 -2
1945 3 3.5816811724161166 0.28907394575732137 1.1910441624521217 -2 -2 1
539 1 4.110315695565912 2.0286035280558186 2.6682283338542434 -2 -2 0
1378 3 5.666507420471346 1.856702714373323 1.4227614929039227 1 0 2
1116 4 4.854435008695341 0.900537037207066 0.4417168150821908 0 -2 2
150 2 7.72132047322345 1.0499203740033012 0.6891614382319281 -3 0 -1
1604 3 5.815340686506423 -0.015361760785444434 -0.2606119168594801 0 0 2
1843 3 4.177380974963921 1.9588563999687758 33.679015398559486 2 1 -1
2489 3 7.96657811057001 -0.1553894601724508 2.840174309381256 -2 2 2
726 1 11.231666313424066 1.0631903585077307 0.8274653235696783 2 -1 0
1403 3 9.760323154660437 1.464549785544397 2.0813289679270195 -3 1 1
1056 4 9.189820301021227 0.6501949220756633 3.3766504515938225 -2 0 2
663 1 9.025938059355529 3.292914993967346 2.7181512727580857 4 1 -3
2577 3 10.67693062255461 3.060884701164135 0.012603151574055898 0 -1 1
2607 3 9.658817762294479 0.10307581686905642 -0.29565164332571686 1 2 1
1377 3 12.763014182078606 2.0183239063797216 1.9471316516273969 0 1 -1
1203 4 13.865920074243855 1.434438540929565 2.769926797296553 0 3 2
2479 3 14.889561185541252 0.6572653832720543 1.764598214338641 -1 0 1
2237 3 14.746346438306563 2.5969583057247854 3.3554231271941513 1 0 -3
815 1 14.58947115110945 0.5947560458667891 -0.18686394443757168 -1 -3 -2
